OlinkID,mb_present_6_nobs,mb_present_6_OR,mb_present_6_CI_lower,mb_present_6_CI_upper,mb_present_6_pvalue,mb_present_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20451,972,0.9227483440677295,0.8039893145525355,1.0590495309674905,0.2527079820096662,0.8858775386888316,66.67122054021792,Q13459,MYO9B,Inflammation,Unique Protein
OID20452,972,1.0273955387778453,0.9001880024279367,1.172579050435766,0.688591255786654,0.9262550578299078,43.18469629954743,P19801,AOC1,Inflammation,Unique Protein
OID20453,972,1.118725135062123,0.9593203582491137,1.3046172918752623,0.15258192160633335,0.8858775386888316,40.919860523329646,Q9NYY1,IL20,Inflammation,Unique Protein
OID20454,972,1.0885633453014356,0.9624072501193756,1.2312564733763907,0.17692451587147917,0.8858775386888316,51.46574703245831,P57771,RGS8,Inflammation,Unique Protein
OID20455,972,0.9574987583799502,0.8417426682452827,1.0891735763025274,0.508838428150223,0.8911253892685885,55.82004800111024,P20809,IL11,Inflammation,Unique Protein
OID20456,972,0.9483065546060081,0.8182854258179113,1.0989873375904793,0.4805239178693682,0.8858775386888316,35.59066468465264,Q96PD4,IL17F,Inflammation,Unique Protein
OID20457,972,1.122360364351089,0.9724107795444196,1.2954327676791937,0.11464871804477038,0.8858775386888316,27.715294351221438,O76038,SCGN,Inflammation,Unique Protein
OID20458,972,1.1339838445122696,0.9706679424765688,1.324777818801684,0.11301810594220578,0.8858775386888316,22.895760871873936,O95715,CXCL14,Inflammation,Unique Protein
OID20459,972,1.0243082240094106,0.8871400677817493,1.182685097739757,0.7433442990009438,0.9365497353361029,42.91391019809134,Q03426,MVK,Inflammation,Unique Protein
OID20460,972,1.063755111583872,0.8911320757943644,1.2698173123351197,0.4938902774947357,0.8867575436837299,24.723663701784666,O14904,WNT9A,Inflammation,Unique Protein
OID20461,972,1.1215534345949498,0.9757648353425324,1.289124244993069,0.10638115874321108,0.8858775386888316,25.622946262790535,P26951,IL3RA,Inflammation,Unique Protein
OID20462,972,0.9148225994057783,0.7991632998970234,1.0472207476136406,0.19672577698861707,0.8858775386888316,50.50284146528743,Q9Y3P8,SIT1,Inflammation,Unique Protein
OID20463,972,0.9848444372010033,0.8583894987338742,1.1299282748873238,0.8275794174178275,0.9612908252159997,50.38439245319846,Q96DB9,FXYD5,Inflammation,Unique Protein
OID20464,972,0.965334040940729,0.8434969870939777,1.1047695781456697,0.6082725363843633,0.9025189092635648,31.39252946275289,P48061,CXCL12,Inflammation,Unique Protein
OID20465,972,1.0315064257520574,0.8954474799614354,1.1882388751751343,0.6673221605217934,0.9149590279916017,93.34567480944578,Q99748,NRTN,Inflammation,Unique Protein
OID20466,972,0.9410328141675978,0.8270413036113146,1.0707358308145247,0.3562390231746556,0.8858775386888316,52.523655670984105,Q13574,DGKZ,Inflammation,Unique Protein
OID20467,972,1.0427080301748242,0.9136571771542195,1.189986860911555,0.5349862355998332,0.8937893651780072,71.34113034190173,Q9Y2J8,PADI2,Inflammation,Unique Protein
OID20468,972,0.9431737340216294,0.8180314102323013,1.0874603119404485,0.42050434971966594,0.8858775386888316,34.678108091141276,Q04759,PRKCQ,Inflammation,Unique Protein
OID20469,972,0.9999092396219359,0.8729403115796055,1.145345763299811,0.9989547485597927,0.9992966221903745,36.018458890942085,Q16552,IL17A,Inflammation,Unique Protein
OID20470,972,1.0144279840782593,0.8868186039430173,1.1603998047690975,0.8345708400745326,0.9612908252159997,55.484820070661044,Q12968,NFATC3,Inflammation,Unique Protein
OID20471,972,1.10134626590057,0.9645883512415495,1.2574935161220724,0.15357247418534786,0.8858775386888316,32.05506790402733,Q14435,GALNT3,Inflammation,Unique Protein
OID20472,972,0.9275988074074563,0.8007675227452594,1.0745185376073982,0.31639952356202494,0.8858775386888316,227.40039641593364,P05113,IL5,Inflammation,Unique Protein
OID20474,972,1.018145762004441,0.8815552988258022,1.175899905619469,0.8067012528436411,0.9600806665134576,93.5573090043232,Q92844,TANK,Inflammation,Unique Protein
OID20475,972,0.9338092970629353,0.8120821368058144,1.0737827662495258,0.33654076192734067,0.8858775386888316,53.147909247082914,O43597,SPRY2,Inflammation,Unique Protein
OID20476,972,0.9582133274704683,0.8357803012209425,1.098581504733627,0.5405423527922447,0.8937893651780072,57.45545121182689,P13693,TPT1,Inflammation,Unique Protein
OID20477,972,1.0633802102727157,0.9231603879205303,1.2248981719707273,0.3943308631588757,0.8858775386888316,29.84380214223052,Q9P0M4,IL17C,Inflammation,Unique Protein
OID20478,972,0.9362191816532169,0.8138978408058348,1.0769242921539097,0.35622508964524885,0.8858775386888316,62.73898880804235,Q7Z739,YTHDF3,Inflammation,Unique Protein
OID20479,972,0.9696892409289645,0.8446227220389967,1.1132748379103838,0.6621918976573681,0.9139093530157751,87.44809687119948,P42768,WAS,Inflammation,Unique Protein
OID20480,972,0.9942776572799016,0.8741116709475334,1.1309631167541603,0.930414326599339,0.9842928254252146,28.158218528372636,Q96RJ3,TNFRSF13C,Inflammation,Unique Protein
OID20481,972,0.883986867894402,0.7382624485145187,1.0584755924970863,0.17970050223023112,0.8858775386888316,21.458639145475576,Q8TAD2,IL17D,Inflammation,Unique Protein
OID20482,972,1.1533313422243217,1.0063827856405363,1.3217368221479813,0.04021843724809698,0.8858775386888316,33.11668223854103,Q7Z6M3,MILR1,Inflammation,Unique Protein
OID20483,972,1.0011587720803736,0.8721232460153864,1.149285827998441,0.986875020024813,0.997424784158364,54.267786947268434,P30048,PRDX3,Inflammation,Unique Protein
OID20484,972,0.932235192088336,0.8076525643980496,1.076035032484168,0.3376925643033562,0.8858775386888316,58.28255146295594,Q05084,ICA1,Inflammation,Unique Protein
OID20485,972,0.9915575986043369,0.8633156255780912,1.138849387431903,0.904496023169726,0.979950574163333,50.81218534346018,P51617,IRAK1,Inflammation,Unique Protein
OID20486,972,0.9767798069272208,0.8535087058897675,1.1178547853547056,0.732849585435451,0.9321974285105811,30.73961270092449,P42701,IL12RB1,Inflammation,Unique Protein
OID20487,972,0.9463160358882979,0.8143405445554461,1.0996800365235522,0.47149340341023904,0.8858775386888316,19.44692797833961,Q9HB29,IL1RL2,Inflammation,Unique Protein
OID20488,972,1.0563743628328692,0.9289266089980422,1.2013078144614786,0.4031174266688387,0.8858775386888316,81.5285370697488,P01583,IL1A,Inflammation,Unique Protein
OID20489,972,0.9780819511928113,0.8602661206178596,1.1120329864461669,0.7350444253794687,0.9331642704192548,145.4420077965507,P32456,GBP2,Inflammation,Unique Protein
OID20490,972,1.1093344229493072,0.9465168077823268,1.3001595447878007,0.20010287385154493,0.8858775386888316,20.33940827167288,P12034,FGF5,Inflammation,Unique Protein
OID20491,972,0.9887036532553664,0.8554634368653211,1.1426963115366962,0.8777451201829185,0.9710168562221471,23.803597387284064,P09919,CSF3,Inflammation,Unique Protein
OID20492,972,0.9647308172503555,0.8475605979303948,1.0980991235613955,0.586785513581052,0.8965886336630503,34.89963183705086,Q9BXJ7,AMN,Inflammation,Unique Protein
